,FilmID,Tittel,Sjanger
2488,2531,Price of Glory (2000),Drama
2489,2532,Supernova (2000),Adventure|Sci-Fi
2490,2533,Rocky III (1982),Action|Drama
2491,2534,Quatermass and the Pit (1967),Sci-Fi
2492,2535,Love and a .45 (1994),Thriller
2493,2536,Die Hard (1988),Action|Thriller
2494,2537,McCabe & Mrs. Miller (1971),Drama|Western
2495,2538,Reckless (1995),Comedy
2496,2539,Basic Instinct (1992),Mystery|Thriller
2497,2540,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama
2498,2541,Secrets & Lies (1996),Drama
2499,2542,Guy (1996),Drama
2500,2543,Blank Check (1994),Children's|Comedy
2501,2544,"Sugarland Express, The (1974)",Drama
2502,2545,"To Have, or Not (1995)",Drama
2503,2546,Grateful Dead (1995),Documentary
2504,2547,August (1996),Drama
2505,2548,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
2506,2549,Cocoon (1985),Comedy|Sci-Fi
2507,2550,Some Kind of Wonderful (1987),Drama|Romance
2508,2551,She's All That (1999),Comedy|Romance
2509,2552,Alien: Resurrection (1997),Action|Horror|Sci-Fi
2510,2553,Clockwatchers (1997),Comedy
2511,2554,"Name of the Rose, The (1986)",Ukjennt
2512,2555,Akira (1988),Adventure|Animation|Sci-Fi|Thriller
2513,2556,Superman IV: The Quest for Peace (1987),Action|Adventure|Sci-Fi
2514,2557,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
2515,2558,Amityville 1992: It's About Time (1992),Horror
2516,2559,"Secret of NIMH, The (1982)",Animation|Children
2517,2560,Delta of Venus (1994),Drama
2518,2561,Miracle on 34th Street (1947),Drama
2519,2562,Fright Night Part II (1989),Horror
2520,2563,Bliss (1997),Drama|Romance
2521,2564,King Kong (1933),Action|Adventure|Horror
2522,2565,Easy Money (1983),Comedy
2523,2566,...And Justice for All (1979),Drama|Thriller
2524,2567,"Alarmist, The (1997)",Comedy
2525,2568,Rushmore (1998),Comedy
2526,2569,First Blood (1982),Action
2527,2570,Kids of the Round Table (1995),Adventure|Children|Fantasy
2528,2571,Persuasion (1995),Romance
2529,2572,Native Son (1986),Drama
2530,2574,Cousin Bette (1998),Comedy
2531,2575,Tales of Terror (1962),Horror
2532,2576,"Favor, The (1994)",Comedy|Romance
2533,2577,Fire Down Below (1997),Action|Drama|Thriller
2534,2578,Contempt (Le Mépris) (1963),Drama
2535,2579,"Perfect Candidate, A (1996)",Documentary
2536,2580,20 Dates (1998),Comedy
2537,2581,Sneakers (1992),Crime|Drama|Sci-Fi
2538,2582,Croupier (1998),Crime|Drama
2539,2583,Impact (1949),Crime|Drama
2540,2584,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller
2541,2585,Beetlejuice (1988),Comedy|Fantasy
2542,2586,Encino Man (1992),Comedy
2543,2587,"Associate, The (1996)",Comedy
2544,2588,Jurassic Park (1993),Action|Adventure|Sci-Fi
2545,2590,Stranger Than Paradise (1984),Comedy
2546,2591,"White Balloon, The (Badkonake Sefid ) (1995)",Drama
2547,2592,Hanging Up (2000),Comedy|Drama
2548,2593,Still Breathing (1997),Comedy|Romance
2549,2594,Romy and Michele's High School Reunion (1997),Comedy
2550,2595,Braveheart (1995),Action|Drama|War
2551,2596,Solo (1996),Action|Sci-Fi|Thriller
2552,2597,Nowhere (1997),Drama
2553,2598,Big (1988),Comedy|Fantasy
2554,2599,Retroactive (1997),Sci-Fi|Thriller
2555,2600,Trick (1999),Romance
2556,2601,Oxygen (1999),Thriller
2557,2602,Welcome to the Dollhouse (1995),Comedy|Drama
2558,2603,Surf Nazis Must Die (1987),Drama
2559,2604,Four Rooms (1995),Thriller
2560,2605,"Mission, The (1986)",Drama
2561,2606,Interview with the Vampire (1994),Drama|Horror
2562,2607,We're No Angels (1989),Drama
2563,2608,"Gate II: Trespassers, The (1990)",Horror
2564,2609,That's Life! (1986),Drama
2565,2610,Victor/Victoria (1982),Comedy|Musical
2566,2611,Radioland Murders (1994),Comedy|Mystery|Romance
2567,2612,"Hollywood Knights, The (1980)",Comedy
2568,2613,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller
2569,2614,Penitentiary II (1982),Drama
2570,2615,Anywhere But Here (1999),Drama
2571,2616,Scrooged (1988),Comedy
2572,2617,Married to the Mob (1988),Comedy
2573,2618,Different for Girls (1996),Comedy
2574,2619,Lonely Are the Brave (1962),Drama|Western
2575,2620,Clue (1985),Comedy|Mystery
2576,2621,Tarzan (1999),Animation|Children's
2577,2622,Everything Relative (1996),Drama
2578,2623,Death Becomes Her (1992),Comedy
2579,2624,Keys to Tulsa (1997),Crime
2580,2625,Love Walked In (1998),Drama|Thriller
2581,2626,Eve's Bayou (1997),Drama
2582,2627,Snow Day (2000),Comedy
2583,2628,Almost Famous (2000),Comedy|Drama
2584,2629,House Party (1990),Comedy
2585,2630,"Big One, The (1997)",Comedy|Documentary
2586,2631,Slam (1998),Drama
2587,2632,Kiss the Girls (1997),Crime|Drama|Thriller
2588,2634,"Shining, The (1980)",Horror
2589,2635,Trouble in Paradise (1932),Comedy|Romance
2590,2636,Psycho III (1986),Horror|Thriller
2591,2637,Metropolitan (1990),Comedy
2592,2638,"New Age, The (1994)",Drama
2593,2639,Frenzy (1972),Thriller
2594,2640,"War Room, The (1993)",Documentary
2595,2641,"Rapture, The (1991)",Drama|Mystery
2596,2642,"End of the Affair, The (1955)",Drama
2597,2643,Tales from the Crypt Presents: Bordello of Blood (1996),Horror
2598,2644,"Draughtsman's Contract, The (1982)",Drama
2599,2645,"House of Exorcism, The (La Casa dell'esorcismo) (1974)",Horror
2600,2646,"Harmonists, The (1997)",Drama
2601,2647,Tender Mercies (1983),Drama
2602,2648,Sprung (1997),Comedy
2603,2649,Unforgettable (1996),Thriller
2604,2650,Coogan's Bluff (1968),Crime
2605,2651,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy
2606,2652,I Stand Alone (Seul contre tous) (1998),Drama
2607,2653,"Decline of Western Civilization, The (1981)",Documentary
2608,2654,Aimée & Jaguar (1999),Drama|Romance
2609,2655,Max Dugan Returns (1983),Comedy
2610,2656,Dances with Wolves (1990),Adventure|Drama|Western
2611,2657,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy
2612,2658,Lover's Knot (1996),Comedy
2613,2659,Bitter Moon (1992),Drama
2614,2661,House of Frankenstein (1944),Horror
2615,2662,"Jungle Book, The (1994)",Adventure|Children|Romance
2616,2663,Touch (1997),Romance
2617,2664,Passion in the Desert (1998),Adventure|Drama
2618,2665,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
2619,2666,Hocus Pocus (1993),Children's|Comedy
2620,2667,Evil Dead II (Dead By Dawn) (1987),Action|Adventure|Comedy|Horror
2621,2668,"Promise, The (Versprechen, Das) (1994)",Romance
2622,2669,B*A*P*S (1997),Comedy
2623,2670,Babe: Pig in the City (1998),Children|Comedy
2624,2671,Once Were Warriors (1994),Crime|Drama
2625,2672,Avalanche (1978),Action
2626,2673,"Stepford Wives, The (1975)",Sci-Fi|Thriller
2627,2674,Mulan (1998),Animation|Children
2628,2675,"Gold Rush, The (1925)",Comedy
2629,2676,Talk of Angels (1998),Drama
2630,2677,Plutonium Circus (1995),Documentary
2631,2678,"Out-of-Towners, The (1999)",Comedy
2632,2679,Sweet and Lowdown (1999),Comedy|Drama
2633,2680,Hurricane Streets (1998),Drama
2634,2681,Beauty (1998),Drama
2635,2682,Here on Earth (2000),Drama|Romance
2636,2683,Kaspar Hauser (1993),Drama
2637,2684,French Twist (Gazon maudit) (1995),Comedy|Romance
2638,2685,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller
2639,2687,Interiors (1978),Drama
2640,2688,Labyrinth (1986),Adventure|Children|Fantasy
2641,2689,Of Love and Shadows (1994),Drama
2642,2690,Legal Deceit (1997),Thriller
2643,2691,Courage Under Fire (1996),Drama|War
2644,2692,Clueless (1995),Comedy|Romance
2645,2693,"Sex, Lies, and Videotape (1989)",Drama
2646,2694,Angel and the Badman (1947),Western
2647,2695,Rocky IV (1985),Action|Drama
2648,2696,Before Sunrise (1995),Drama|Romance
2649,2697,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller
2650,2698,Thinner (1996),Horror|Thriller
2651,2699,Swing Kids (1993),Drama|War
2652,2700,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
2653,2701,Attack of the Killer Tomatoes! (1980),Comedy|Horror
2654,2702,"Siege, The (1998)",Action|Thriller
2655,2703,"Apostle, The (1997)",Drama
2656,2704,"Fly, The (1958)",Horror|Sci-Fi
2657,2705,Guess Who's Coming to Dinner (1967),Comedy|Drama
2658,2706,"Nutty Professor, The (1963)",Comedy
2659,2708,"Band Wagon, The (1953)",Comedy|Musical
2660,2710,School Daze (1988),Drama
2661,2711,Peggy Sue Got Married (1986),Comedy|Romance
2662,2712,"Return of Jafar, The (1993)",Animation|Children|Musical
2663,2713,Smashing Time (1967),Comedy
2664,2714,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama
2665,2715,Speechless (1994),Comedy|Romance
2666,2716,British Intelligence (1940),Drama
2667,2717,Superman III (1983),Action|Adventure|Sci-Fi
2668,2718,Sabrina (1954),Comedy|Romance
2669,2719,101 Dalmatians (1961),Animation|Children
2670,2720,Red Corner (1997),Crime|Thriller
2671,2721,While You Were Sleeping (1995),Comedy|Romance
2672,2722,Bats (1999),Horror|Thriller
2673,2723,"Star Is Born, A (1937)",Drama
2674,2724,Urban Legend (1998),Horror|Thriller
2675,2725,Yellow Submarine (1968),Animation|Musical
2676,2726,Manny & Lo (1996),Drama
2677,2727,"Dinner Game, The (Le Dîner de cons) (1998)",Comedy
2678,2728,"Official Story, The (La Historia Oficial) (1985)",Drama
2679,2729,Twisted (1996),Comedy|Drama
2680,2731,Dream for an Insomniac (1996),Drama|Romance
2681,2732,Rosewood (1997),Drama
2682,2733,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
2683,2734,"Brother's Kiss, A (1997)",Drama
2684,2735,Firestorm (1998),Action|Adventure|Thriller
2685,2736,"Trouble with Harry, The (1955)",Mystery|Thriller
2686,2737,Sour Grapes (1998),Comedy
2687,2738,Ever After: A Cinderella Story (1998),Drama|Romance
2688,2739,Clean Slate (Coup de Torchon) (1981),Crime
2689,2740,"Ice Storm, The (1997)",Drama
2690,2741,Apollo 13 (1995),Drama
2691,2742,"Red Firecracker, Green Firecracker (1994)",Drama
2692,2743,Forrest Gump (1994),Comedy|Romance|War
2693,2744,Shine (1996),Drama|Romance
2694,2745,Nil By Mouth (1997),Drama
2695,2746,Jefferson in Paris (1995),Drama
2696,2747,How to Be a Player (1997),Comedy
2697,2748,Mumford (1999),Comedy
2698,2749,"Honey, I Blew Up the Kid (1992)",Children's|Comedy|Sci-Fi
2699,2750,"Woman of Paris, A (1923)",Drama
2700,2751,Tainted (1998),Comedy|Thriller
2701,2752,"Confessional, The (Le Confessionnal) (1995)",Drama|Mystery
2702,2753,"James Dean Story, The (1957)",Documentary
2703,2754,Broken English (1996),Drama
2704,2755,"River Runs Through It, A (1992)",Drama
2705,2756,"Real Blonde, The (1997)",Comedy
2706,2758,Dance with Me (1998),Drama|Romance
2707,2759,"Return of the Pink Panther, The (1974)",Comedy
2708,2760,Vanya on 42nd Street (1994),Drama
2709,2761,My Blue Heaven (1990),Comedy
2710,2762,"Designated Mourner, The (1997)",Drama
2711,2763,Money Talks (1997),Action|Comedy
2712,2764,Misery (1990),Horror
2713,2765,Gaslight (1944),Mystery|Thriller
2714,2766,Someone to Watch Over Me (1987),Action|Crime|Thriller
2715,2767,Shooting Fish (1997),Romance
2716,2768,Sleepers (1996),Crime|Drama
2717,2769,Strictly Ballroom (1992),Comedy|Romance
2718,2770,"Godfather: Part II, The (1974)",Action|Crime|Drama
2719,2771,Ménage (Tenue de soirée) (1986),Comedy|Drama
2720,2772,Photographer (Fotoamator) (1998),Documentary
2721,2773,Criminals (1996),Documentary
2722,2774,Telling You (1998),Comedy|Drama|Romance
2723,2775,Wag the Dog (1997),Comedy|Drama
2724,2776,"NeverEnding Story III, The (1994)",Adventure|Children's|Fantasy
2725,2777,"Phantom, The (1996)",Adventure
2726,2778,Butterfly (La Lengua de las Mariposas) (2000),Drama|War
2727,2779,Big Night (1996),Drama
2728,2780,True Grit (1969),Adventure|Western
2729,2781,Friday (1995),Comedy
2730,2782,Barb Wire (1996),Action|Sci-Fi
2731,2783,Badlands (1973),Crime|Drama
2732,2784,Dingo (1992),Drama
2733,2785,Mortal Kombat (1995),Action|Adventure
2734,2786,"Rugrats Movie, The (1998)",Animation|Children|Comedy
2735,2787,Federal Hill (1994),Drama
2736,2788,"Remains of the Day, The (1993)",Drama
2737,2789,"Naked Gun: From the Files of Police Squad!, The (1988)",Comedy
2738,2790,"Cable Guy, The (1996)",Comedy
2739,2791,House on Haunted Hill (1958),Horror
2740,2792,Crows and Sparrows (1949),Drama
2741,2793,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror) (1977)",Horror
2742,2794,Year of the Horse (1997),Documentary
2743,2795,Blood and Sand (Sangre y Arena) (1989),Drama|Romance
2744,2796,Dangerous Ground (1997),Drama
2745,2797,Venice/Venice (1992),Drama
2746,2798,How I Won the War (1967),Comedy|War
2747,2799,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical
2748,2800,Parasite (1982),Horror|Sci-Fi
2749,2801,Serpico (1973),Crime|Drama
2750,2802,Quiz Show (1994),Drama
2751,2803,In the Mouth of Madness (1995),Horror|Thriller
2752,2804,"Happy, Texas (1999)",Comedy
2753,2805,Phat Beach (1996),Comedy
2754,2806,Metropolis (1926),Sci-Fi
2755,2807,"Idolmaker, The (1980)",Drama
2756,2808,Betrayed (1988),Drama|Thriller
2757,2809,"Blair Witch Project, The (1999)",Horror
2758,2810,Addicted to Love (1997),Comedy|Romance
2759,2811,Simpatico (1999),Comedy|Drama
2760,2812,Pale Rider (1985),Western
2761,2813,Harvest (1998),Drama
2762,2814,Hud (1963),Drama|Western
2763,2815,Up at the Villa (2000),Drama
2764,2816,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama
2765,2817,Little Boy Blue (1997),Drama
2766,2818,In the Line of Duty 2 (1987),Action
2767,2819,"Dirty Dozen, The (1967)",Action|War
2768,2820,Stuart Little (1999),Children's|Comedy
2769,2821,Race the Sun (1996),Drama
2770,2822,"Idiots, The (Idioterne) (1998)",Comedy|Drama
2771,2823,"Flamingo Kid, The (1984)",Comedy|Drama
2772,2824,Jawbreaker (1999),Comedy
2773,2825,Two Moon Juction (1988),Drama
2774,2826,Happy Gilmore (1996),Comedy
2775,2827,"Skin Game, The (1931)",Drama
2776,2828,Under Siege 2: Dark Territory (1995),Action
2777,2829,Joe Gould's Secret (2000),Drama
2778,2830,Center Stage (2000),Drama
2779,2831,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
2780,2832,Poltergeist II: The Other Side (1986),Horror|Thriller
2781,2833,Cocoon: The Return (1988),Comedy|Sci-Fi
2782,2834,Remember the Titans (2000),Drama
2783,2835,Stage Fright (1950),Mystery|Thriller
2784,2836,Striptease (1996),Comedy|Crime
2785,2837,My Chauffeur (1986),Comedy
2786,2838,Tombstone (1993),Western
2787,2839,Bird of Prey (1996),Action
2788,2840,Surviving the Game (1994),Action|Adventure|Thriller
2789,2841,Strangers on a Train (1951),Film-Noir|Thriller
2790,2842,Once Upon a Time in the West (1969),Western
2791,2843,Arthur (1981),Comedy|Romance
2792,2844,Raise the Red Lantern (1991),Drama
2793,2845,"Great Escape, The (1963)",Adventure|War
2794,2846,"I Love You, Don't Touch Me! (1998)",Drama|Romance
2795,2847,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
2796,2848,"Man from Laramie, The (1955)",Western
2797,2849,Full Tilt Boogie (1997),Documentary
2798,2850,Light It Up (1999),Drama
2799,2851,Holiday Inn (1942),Comedy|Musical
2800,2852,"Loss of Sexual Innocence, The (1999)",Drama
2801,2853,187 (1997),Drama
2802,2854,"Hard Day's Night, A (1964)",Comedy|Musical
2803,2855,"House of Yes, The (1997)",Comedy|Drama|Thriller
2804,2856,Soldier (1998),Action|Adventure|Sci-Fi|Thriller|War
2805,2857,American Graffiti (1973),Comedy|Drama
2806,2858,"Juror, The (1996)",Drama|Thriller
2807,2859,Kestrel's Eye (Falkens öga) (1998),Documentary
2808,2860,I Shot Andy Warhol (1996),Drama
2809,2861,Malice (1993),Thriller
2810,2862,Phenomenon (1996),Drama|Romance
2811,2863,"Last of the Mohicans, The (1992)",Action|Romance|War
2812,2864,"Sum of Us, The (1994)",Comedy
2813,2865,Little Women (1994),Drama
2814,2866,G.I. Jane (1997),Action|Drama|War
2815,2867,Casper (1995),Adventure|Children
2816,2868,Dead Ringers (1988),Drama|Thriller
2817,2869,Days of Thunder (1990),Action|Romance
2818,2870,Stop! Or My Mom Will Shoot (1992),Action|Comedy
2819,2871,Young Frankenstein (1974),Comedy|Horror
2820,2872,Adventures in Babysitting (1987),Adventure|Comedy
2821,2873,King of the Hill (1993),Drama
2822,2874,"Winter Guest, The (1997)",Drama
2823,2875,Wild Man Blues (1998),Documentary
2824,2876,City of Industry (1997),Crime|Thriller
2825,2877,Help! (1965),Comedy|Musical
2826,2878,"Mask of Zorro, The (1998)",Action|Adventure|Romance
2827,2879,"Muppet Movie, The (1979)",Children's|Comedy
2828,2880,Penny Serenade (1941),Drama|Romance
2829,2881,Herbie Rides Again (1974),Adventure|Children's|Comedy
2830,2882,Broken Arrow (1996),Action|Thriller
2831,2883,52 Pick-Up (1986),Action|Mystery|Thriller
2832,2884,"Crew, The (2000)",Comedy
2833,2885,Terminal Velocity (1994),Action
2834,2886,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi
2835,2887,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's
2836,2888,Toy Story (1995),Animation|Children|Comedy
2837,2889,"Invisible Man, The (1933)",Horror|Sci-Fi
2838,2890,An Unforgettable Summer (1994),Drama
2839,2891,Anchors Aweigh (1945),Comedy|Musical
2840,2892,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy
2841,2893,I Confess (1953),Thriller
2842,2894,Spaceballs (1987),Comedy|Sci-Fi
2843,2895,Ratchet (1996),Drama|Thriller
2844,2896,Mighty Joe Young (1949),Adventure|Children's|Drama
2845,2897,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller
2846,2898,Belizaire the Cajun (1986),Drama
2847,2899,Another Day in Paradise (1998),Drama
2848,2900,Alaska (1996),Adventure|Children's
2849,2901,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama
2850,2902,Vampyros Lesbos (Las Vampiras) (1970),Horror
2851,2903,Hot Shots! Part Deux (1993),Action|Comedy|War
2852,2904,"Replacements, The (2000)",Comedy
2853,2905,Christine (1983),Horror
2854,2906,Charlotte's Web (1973),Animation|Children's
2855,2907,Bloodsport (1988),Action
2856,2908,"Apple Dumpling Gang, The (1975)",Children|Comedy|Western
2857,2909,Solaris (Solyaris) (1972),Drama|Sci-Fi
2858,2910,Mediterraneo (1991),Comedy|War
2859,2911,"Big Country, The (1958)",Romance|Western
2860,2912,"Mariachi, El (1992)",Action|Thriller
2861,2913,Meatballs III (1987),Comedy
2862,2914,Hustler White (1996),Romance
2863,2915,"Texas Chainsaw Massacre 2, The (1986)",Horror
2864,2916,"Night Porter, The (Il Portiere di notte) (1974)",Drama
2865,2917,Looking for Richard (1996),Documentary|Drama
2866,2918,Go (1999),Crime
2867,2919,"Price Above Rubies, A (1998)",Drama
2868,2920,I'm the One That I Want (2000),Comedy
2869,2921,"Hate (Haine, La) (1995)",Drama
2870,2922,Minnie and Moskowitz (1971),Action
2871,2923,Love Is the Devil (1998),Drama
2872,2924,Footloose (1984),Drama
2873,2925,Magic Hunter (1994),Drama
2874,2926,"Life and Times of Hank Greenberg, The (1998)",Documentary
2875,2927,Dancer in the Dark (2000),Drama|Musical
2876,2928,"Governess, The (1998)",Drama|Romance
2877,2929,Rosemary's Baby (1968),Horror|Thriller
2878,2930,"Further Gesture, A (1996)",Drama
2879,2931,"Killing Fields, The (1984)",Drama|War
2880,2932,Barbarella (1968),Adventure|Sci-Fi
2881,2933,"Mummy, The (1959)",Horror
2882,2934,Full Metal Jacket (1987),Action|Drama|War
2883,2935,Cop Land (1997),Crime|Drama|Mystery
2884,2936,Orlando (1993),Drama
2885,2937,Psycho (1998),Crime|Horror|Thriller
2886,2938,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
2887,2939,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
2888,2940,"Devil's Own, The (1997)",Action|Drama|Thriller|War
2889,2941,Burglar (1987),Comedy
2890,2942,Whatever It Takes (2000),Comedy|Romance
2891,2943,Fitzcarraldo (1982),Adventure|Drama
2892,2944,M. Butterfly (1993),Drama
2893,2945,Flying Tigers (1942),Action|Drama|War
2894,2946,Thumbelina (1994),Animation|Children's
2895,2947,Suspicion (1941),Mystery|Thriller
2896,2948,Driving Miss Daisy (1989),Drama
2897,2949,Rounders (1998),Crime|Drama
2898,2950,Flirt (1995),Drama
2899,2951,Dreaming of Joseph Lees (1998),Romance
2900,2952,"Midsummer Night's Dream, A (1999)",Comedy|Fantasy
2901,2953,House Party 3 (1994),Comedy
2902,2954,Hamlet (1990),Drama
2903,2955,"Tango Lesson, The (1997)",Romance
